certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status
LGC,18788,WD00VC15,2013,VIC,12205,12378,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12379,12447,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12448,12594,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12595,12611,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12612,12741,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12742,12803,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12804,12860,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12861,12892,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12893,12905,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12906,12936,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,12937,13004,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,13005,13064,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,13065,14154,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14155,14232,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14233,14396,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14397,14460,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14461,14496,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14497,14572,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14573,14623,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14624,14648,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,18788,WD00VC15,2013,VIC,14649,14690,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,39,WD00SA10,2010,SA,263955,263979,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,39,WD00SA10,2010,SA,264592,264600,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,39,WD00SA10,2010,SA,264609,264617,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,39,WD00SA10,2010,SA,265086,265101,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,39,WD00SA10,2010,SA,264546,264563,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,39,WD00SA10,2010,SA,264581,264583,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322728,322758,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322759,322805,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322806,322812,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322813,322885,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322900,322907,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322908,322935,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322936,322961,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,322971,323042,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,323043,323081,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,323739,323741,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,323742,323743,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324011,324053,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324054,324054,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324126,324126,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324127,324153,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324154,324212,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324213,324222,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324756,324776,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,324777,324813,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,325155,325301,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,325302,325327,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,325328,325395,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,326014,326027,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,326028,326066,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,326082,326099,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,326100,326136,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,326862,326961,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,326962,326980,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,327124,327240,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,327241,327265,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,327390,327441,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,327442,327466,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,328845,328913,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,328914,328916,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,328917,329002,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329177,329228,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329229,329285,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329286,329333,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329334,329394,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329395,329409,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329646,329808,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329809,329837,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,329838,329897,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330041,330098,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330099,330118,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330119,330131,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330132,330156,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330169,330169,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330170,330247,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330248,330301,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330302,330355,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330560,330607,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330608,330611,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330745,330760,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,330761,330766,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,331208,331225,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,331226,331351,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,331618,331661,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,331662,331693,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,331861,331894,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,331895,331927,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,331928,332005,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,332169,332186,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,332187,332239,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,332240,332317,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,333202,333210,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,333211,333229,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,333271,333295,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,333296,333322,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,334615,334624,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,334625,334692,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,334693,334700,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,334701,334754,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,335429,335472,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,335473,335476,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,335477,335511,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,335512,335548,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,335549,335550,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,336850,336851,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,336852,336871,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,336872,337005,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,337929,337937,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,337938,337973,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,337974,338096,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,338097,338103,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,340748,340797,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,340798,340811,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,341633,341658,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,341659,341710,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,341711,341810,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,342214,342256,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,342257,342267,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,342335,342345,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,342346,342368,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,342369,342412,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,342980,343054,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,343055,343065,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,343271,343334,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,343335,343348,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344549,344578,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344579,344596,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344653,344684,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344685,344694,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344831,344861,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344862,344908,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344909,344909,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,344910,344947,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,345797,345821,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,345822,345857,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,345858,345864,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,345865,345900,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,345901,345935,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,347184,347208,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,347209,347339,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,348536,348635,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2011,NSW,348636,348673,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,77735,77740,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78555,78570,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78638,78643,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78650,78653,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78687,78695,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78721,78726,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78766,78767,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78770,78770,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78793,78804,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78824,78846,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,78857,78858,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,79735,79799,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,79825,79825,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,79828,79829,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,79897,79910,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,79975,79977,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,80202,80208,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,80290,80295,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,80911,80952,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,80954,80971,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,81206,81222,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,81379,81404,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,82237,82252,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,82360,82364,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,82377,82408,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,82605,82625,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,82693,82704,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83081,83094,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83563,83582,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83588,83604,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83620,83628,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83682,83687,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83701,83707,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83765,83766,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83798,83827,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83848,83849,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83875,83881,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,83940,83950,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,84265,84270,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,84805,84810,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,84903,84908,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,85093,85096,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,809,WD00VC08,2010,VIC,85117,85120,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,13460,WD00VC12,2013,VIC,3674,3722,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,14,WD00TA01,2011,TAS,1977,2023,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,14,WD00TA01,2011,TAS,2126,2126,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,14,WD00TA01,2011,TAS,2168,2246,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,14,WD00TA01,2011,TAS,2358,2403,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,14,WD00TA01,2011,TAS,2421,2424,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,812,WD00SA05,2013,SA,47124,47447,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,812,WD00SA05,2013,SA,47448,47513,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,728,WD00TA02,2013,TAS,68441,68476,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,728,WD00TA02,2013,TAS,68477,68482,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC11,2013,VIC,9843,9876,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC11,2013,VIC,11047,11077,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,113489,113566,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,114737,114814,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,115745,115822,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,116939,117016,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,118187,118264,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,119435,119503,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,120661,120738,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,285,WD00SA07,2013,SA,120836,120839,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,120982,121059,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,112559,112636,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,113807,113884,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,115054,115131,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,116302,116379,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,117550,117627,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,118798,118875,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,120046,120123,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,121294,121371,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,122542,122619,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,123790,123867,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,125038,125115,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,126286,126363,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,127425,127551,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,227,WD00NS06,2013,NSW,117517,117523,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,13460,WD00VC12,2013,VIC,3796,4039,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,13460,WD00VC12,2013,VIC,4742,4893,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,13460,WD00VC12,2013,VIC,4931,5033,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,29249,29326,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,29327,29404,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,29717,29794,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,30497,30548,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,30575,30652,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,30965,31042,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,31457,31510,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,31823,31900,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,32213,32290,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,32681,32754,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,33071,33148,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,33461,33538,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,33998,34006,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,34319,34396,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,34649,34786,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,35099,35153,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,35489,35566,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,35801,35956,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,36319,36346,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,36659,36736,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,36971,37126,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,37439,37474,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,37829,37906,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,38141,38296,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,38640,38686,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,38999,39076,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,39311,39466,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,39779,39795,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
LGC,748,WD00VC10,2013,VIC,40104,40168,Wind,Australia and New Zealand Banking Group Limited,2051,Registered
