certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status,certificateQuantity
STC,20507,SW2575030,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575031,2016,VIC,1,29,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575032,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575033,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575034,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575035,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575036,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575037,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575038,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575041,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575042,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575043,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575044,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575045,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575046,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2575048,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2564884,2015,VIC,1,25,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2564885,2016,VIC,1,25,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2564890,2016,VIC,1,26,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2565035,2016,VIC,1,39,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2565043,2016,VIC,1,35,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556714,2016,VIC,1,35,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556715,2016,VIC,1,35,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556716,2016,VIC,1,25,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556717,2016,VIC,1,25,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556719,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556720,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556721,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556722,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556723,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556724,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556725,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556726,2016,NSW,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556727,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556728,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556729,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556730,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556731,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556733,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556734,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556735,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556736,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556737,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556738,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556739,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556740,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556741,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556742,2016,QLD,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556745,2016,QLD,1,28,S.W.H. - air source heat pump (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,20507,SW2556748,2016,VIC,1,33,S.W.H. - solar (deemed),Chromagen Australia Pty Ltd,40356,Registered,1
STC,10673,PVD2577729,2016,QLD,1,105,S.G.U. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit,1
STC,19658,PVD2565488,2016,SA,1,824,S.G.U. - solar (deemed),The Solar Project Pty Ltd,38812,Registered,1
STC,19658,PVD2565488,2016,SA,1,824,S.G.U. - solar (deemed),The Solar Project Pty Ltd,38812,Pending STC clearing house sale,1
STC,19658,PVD2565488,2016,SA,1,824,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,10673,PVD2577743,2016,QLD,1,126,S.G.U. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit,1
STC,18454,PVD2535607,2015,VIC,1,59,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Registered,1
STC,10673,PVD2577744,2016,QLD,1,10,S.G.U. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit,1
STC,10673,SW2577745,2016,WA,1,40,S.W.H. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit,1
STC,10894,PVD2553292,2016,WA,1,75,S.G.U. - solar (deemed),Solargain PV Pty Ltd,25782,Invalid due to audit,1
LGC,227,WD00NS06,2016,NSW,255818,265817,Wind,Infigen Energy Markets Pty Limited,28011,Pending transfer,1
STC,714,PVD2561991,2016,VIC,1,26,S.G.U. - solar (deemed),SolarpowerRex Pty Ltd,2114,Invalid due to audit,1
STC,12939,PVD2573637,2016,NSW,1,63,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,PVD2573786,2016,NSW,1,84,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2573604,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2573624,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2573640,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2573677,2016,NSW,1,29,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2573695,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2573115,2016,NSW,1,29,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2573790,2016,NSW,1,35,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,PVD2574590,2016,NSW,1,63,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,PVD2574592,2016,NSW,1,42,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2574578,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,PVD2565085,2016,NSW,1,63,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2556646,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2563676,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2563756,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Registered,1
STC,12939,SW2556646,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2563676,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2563756,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,PVD2565085,2016,NSW,1,63,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2573115,2016,NSW,1,29,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2573604,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2573624,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,PVD2573637,2016,NSW,1,63,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2573640,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2573677,2016,NSW,1,29,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2573695,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,PVD2573786,2016,NSW,1,84,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2573790,2016,NSW,1,35,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2574578,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,PVD2574590,2016,NSW,1,63,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,PVD2574592,2016,NSW,1,42,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending STC clearing house sale,1
STC,12939,SW2556646,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2563676,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2563756,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,PVD2565085,2016,NSW,1,63,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2573115,2016,NSW,1,29,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2573604,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2573624,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,PVD2573637,2016,NSW,1,63,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2573640,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2573677,2016,NSW,1,29,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2573695,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,PVD2573786,2016,NSW,1,84,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2573790,2016,NSW,1,35,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,SW2574578,2016,NSW,1,28,S.W.H. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,PVD2574590,2016,NSW,1,63,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,12939,PVD2574592,2016,NSW,1,42,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,20587,SW2541728,2016,VIC,1,36,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Registered,1
LGC,227,WD00NS06,2016,NSW,280924,285018,Wind,Infigen Energy Markets Pty Limited,28011,Pending transfer,1
LGC,227,WD00NS06,2016,NSW,184336,185240,Wind,Infigen Energy Markets Pty Limited,28011,Pending transfer,1
STC,6672,SW2556514,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
LGC,49,BEBGVC14,2016,VIC,5605,6159,Landfill gas,Snowy Hydro Limited,1116,Registered,1
LGC,49,BEBGTA04,2016,TAS,10065,10402,Landfill gas,Snowy Hydro Limited,1116,Registered,1
LGC,49,BEBGTA04,2016,TAS,10403,10844,Landfill gas,Snowy Hydro Limited,1116,Registered,1
STC,6672,SW2556511,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
LGC,49,BEBGVC11,2016,VIC,39315,39745,Landfill gas,Snowy Hydro Limited,1116,Registered,1
LGC,49,BEBGVC11,2016,VIC,40523,42091,Landfill gas,Snowy Hydro Limited,1116,Registered,1
LGC,49,BEBGVC12,2016,VIC,24965,25744,Landfill gas,Snowy Hydro Limited,1116,Registered,1
STC,6672,SW2556509,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,11809,PVD2562313,2016,SA,1,186,S.G.U. - solar (deemed),Green and Gold Solar Australia Pty Ltd,29384,Invalid due to audit,1
STC,6672,SW2556508,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556505,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,12939,SW2577746,2016,NSW,1,36,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
STC,6672,SW2556502,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556501,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556499,2016,NSW,1,38,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556494,2016,NSW,1,28,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556485,2016,NSW,1,29,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556484,2016,NSW,1,30,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,16086,PVD2562760,2016,VIC,1,72,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Invalid due to audit,1
STC,12939,SW2577747,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
STC,6672,SW2556488,2016,NSW,1,28,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556522,2016,NSW,1,29,S.W.H. - solar (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,6672,SW2556523,2016,NSW,1,28,S.W.H. - air source heat pump (deemed),Rec Services Pty Ltd,17343,Pending creation fee payment,1
STC,12939,SW2577730,2016,NSW,1,35,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
STC,12939,SW2577748,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
STC,10673,PVD2577749,2016,QLD,1,129,S.G.U. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit,1
STC,2552,SW2577731,2016,VIC,1,23,S.W.H. - solar (deemed),Green Energy Trading Pty Ltd,8020,Pending audit,1
STC,12939,SW2577750,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
LGC,19902,BEBGQL21,2016,QLD,1,11,Agricultural waste,RL Adams Pty Ltd,39785,Pending audit,1
STC,11700,PVD2553220,2016,VIC,1,103,S.G.U. - solar (deemed),SolarSpec Pty Ltd,29024,Pending STC clearing house sale,1
STC,11700,PVD2567890,2016,SA,1,103,S.G.U. - solar (deemed),SolarSpec Pty Ltd,29024,Pending STC clearing house sale,1
STC,11700,PVD2567891,2016,SA,1,86,S.G.U. - solar (deemed),SolarSpec Pty Ltd,29024,Pending STC clearing house sale,1
STC,11700,PVD2567892,2016,SA,1,103,S.G.U. - solar (deemed),SolarSpec Pty Ltd,29024,Pending STC clearing house sale,1
STC,11700,PVD2553220,2016,VIC,1,103,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11700,PVD2567890,2016,SA,1,103,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11700,PVD2567891,2016,SA,1,86,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,11700,PVD2567892,2016,SA,1,103,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
LGC,227,WD00NS06,2016,NSW,280924,285018,Wind,GB Environmental Trading Pty Ltd,40533,Registered,1
LGC,227,WD00NS06,2016,NSW,184336,185240,Wind,GB Environmental Trading Pty Ltd,40533,Registered,1
LGC,36,SRPVVC06,2016,VIC,190,221,Solar,Origin Energy Electricity Limited,578,Registered,1
LGC,36,SRPVVC06,2016,VIC,255,299,Solar,Origin Energy Electricity Limited,578,Registered,1
LGC,36,SRPVVC05,2016,VIC,331,377,Solar,Origin Energy Electricity Limited,578,Registered,1
LGC,36,SRPVVC05,2016,VIC,378,427,Solar,Origin Energy Electricity Limited,578,Registered,1
LGC,36,SRPVVC06,2016,VIC,300,345,Solar,Origin Energy Electricity Limited,578,Registered,1
LGC,36,SRPVAC10,2016,ACT,207,256,Solar,Origin Energy Electricity Limited,578,Registered,1
LGC,19902,BEBGQL21,2016,QLD,12,45,Agricultural waste,RL Adams Pty Ltd,39785,Pending audit,1
STC,12939,SW2577751,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
LGC,19902,BEBGQL21,2016,QLD,46,58,Agricultural waste,RL Adams Pty Ltd,39785,Pending audit,1
STC,9792,SW2563306,2016,NSW,1,29,S.W.H. - solar (deemed),COzero Client Holdings,38298,Registered,1
STC,9792,SW2573958,2016,NSW,1,28,S.W.H. - solar (deemed),COzero Client Holdings,38298,Registered,1
STC,9792,SW2563306,2016,NSW,1,29,S.W.H. - solar (deemed),COzero Client Holdings,38298,Pending transfer,1
STC,9792,SW2573958,2016,NSW,1,28,S.W.H. - solar (deemed),COzero Client Holdings,38298,Pending transfer,1
STC,12939,SW2577752,2016,NSW,1,28,S.W.H. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
